bnumber	GOTerm
b1476	GO:0046872
b1477	GO:0003677
b1478	GO:0004022
b1478	GO:0006974
b1478	GO:0008270
b1478	GO:0016616
b1478	GO:0045471
b1478	GO:0046187
b1479	GO:0004470
b1479	GO:0004471
b1479	GO:0005829
b1479	GO:0006090
b1479	GO:0006094
b1479	GO:0006108
b1479	GO:0008948
b1479	GO:0046872
b1479	GO:0051287
b1480	GO:0003735
b1480	GO:0005829
b1480	GO:0006412
b1480	GO:0022627
b1481	GO:1902210
b1482	GO:0004601
b1482	GO:0005829
b1482	GO:0006972
b1482	GO:0006979
b1482	GO:0033194
b1482	GO:0051920
b1483	GO:0005524
b1483	GO:0005886
b1483	GO:0015031
b1483	GO:0042626
b1484	GO:0005524
b1484	GO:0005886
b1484	GO:0015031
b1484	GO:0042626
b1485	GO:0005886
b1485	GO:0005887
b1485	GO:0015031
b1485	GO:0071916
b1486	GO:0005886
b1486	GO:0005887
b1486	GO:0015031
b1486	GO:0071916
b1487	GO:0015031
b1487	GO:0015833
b1487	GO:0030288
b1487	GO:0043190
b1487	GO:1904680
b1488	GO:0005737
b1488	GO:0008270
b1488	GO:0009046
b1488	GO:0016805
b1488	GO:0042594
b1488	GO:0071555
b1489	GO:0000287
b1489	GO:0019826
b1489	GO:0020037
b1489	GO:0070482
b1489	GO:0071111
b1490	GO:0005525
b1490	GO:0005886
b1490	GO:0019825
b1490	GO:0020037
b1490	GO:0043709
b1490	GO:0046872
b1490	GO:0052621
b1490	GO:0070025
b1490	GO:1902201
b1491	GO:0008152
b1491	GO:0009279
b1491	GO:0016798
b1491	GO:0071555
b1492	GO:0005886
b1492	GO:0006865
b1492	GO:0015297
b1492	GO:0016021
b1492	GO:0051454
b1493	GO:0004351
b1493	GO:0005829
b1493	GO:0006538
b1493	GO:0016020
b1493	GO:0030170
b1493	GO:0051454
b1494	GO:0005829
b1494	GO:0008237
b1494	GO:0046872
b1495	NA
b1496	GO:0005524
b1496	GO:0005886
b1496	GO:0005887
b1496	GO:0016021
b1496	GO:0016887
b1496	GO:0042626
b1497	GO:0006974
b1497	GO:0016491
b1497	GO:0046872
b1497	GO:0051539
b1497	GO:0051604
b1498	GO:0004065
b1498	GO:0030288
b1498	GO:0046872
b1499	GO:0003700
b1499	GO:0006351
b1499	GO:0043565
b1499	GO:0045893
b1500	GO:0005887
b1500	GO:0010447
b1501	GO:0008863
b1501	GO:0010447
b1501	GO:0030151
b1501	GO:0051539
b1502	GO:0009289
b1502	GO:0043709
b1502	GO:0043711
b1503	GO:0009289
b1503	GO:0043709
b1503	GO:0043711
b1504	GO:0009289
b1504	GO:0043709
b1504	GO:0043711
b1505	GO:0009279
b1505	GO:0009297
b1505	GO:0015473
b1506	GO:0003700
b1506	GO:0043565
b1507	GO:0000287
b1507	GO:0000976
b1507	GO:0001217
b1507	GO:0004674
b1507	GO:0005524
b1507	GO:0005829
b1507	GO:0022611
b1507	GO:0032993
b1507	GO:0036289
b1507	GO:0043086
b1507	GO:0043565
b1507	GO:0044010
b1507	GO:0046677
b1507	GO:0106310
b1507	GO:0106311
b1508	GO:0000976
b1508	GO:0000985
b1508	GO:0001217
b1508	GO:0006351
b1508	GO:0032993
b1508	GO:0043565
b1508	GO:0045892
b1509	GO:0019867
b1510	GO:0005886
b1511	GO:0005737
b1511	GO:0005975
b1511	GO:0009372
b1511	GO:0016773
b1511	GO:0044010
b1511	GO:0071518
b1512	GO:0000986
b1512	GO:0005829
b1512	GO:0006351
b1512	GO:0009408
b1512	GO:0030246
b1512	GO:0042802
b1512	GO:2000142
b1513	GO:0005524
b1513	GO:0005886
b1513	GO:0016021
b1513	GO:0042626
b1513	GO:1905887
b1514	GO:0005886
b1514	GO:0016021
b1514	GO:0022857
b1515	GO:0005886
b1515	GO:0016021
b1515	GO:0022857
b1516	GO:0042597
b1516	GO:0043190
b1517	GO:0004332
b1517	GO:0005737
b1517	GO:0016747
b1518	GO:0002952
b1518	GO:0003824
b1518	GO:0005829
b1518	GO:0016491
b1518	GO:0016853
b1518	GO:0016861
b1519	GO:0005829
b1519	GO:0030798
b1519	GO:0032259
b1520	GO:0005254
b1520	GO:0005886
b1520	GO:0016021
b1521	GO:0005829
b1521	GO:0008926
b1521	GO:0009026
b1521	GO:0019592
b1521	GO:0019698
b1522	GO:0005525
b1522	GO:0005886
b1522	GO:0016021
b1522	GO:0043709
b1522	GO:0046872
b1522	GO:0052621
b1522	GO:1902021
b1522	GO:1902201
b1523	NA
b1524	GO:0004359
b1524	GO:0006537
b1524	GO:0006543
b1524	GO:0045926
b1525	GO:0004030
b1525	GO:0004777
b1525	GO:0006527
b1525	GO:0006807
b1525	GO:0009013
b1525	GO:0009447
b1525	GO:0009450
b1525	GO:0036243
b1526	GO:0000976
b1526	GO:0003700
b1526	GO:0006355
b1527	NA
b1528	GO:0005886
b1528	GO:0015144
b1528	GO:0016021
b1529	GO:0005887
b1530	GO:0000976
b1530	GO:0003677
b1530	GO:0003700
b1530	GO:0006355
b1530	GO:0009408
b1530	GO:0045892
b1530	GO:0071236
b1531	GO:0003677
b1531	GO:0003700
b1531	GO:0043565
b1531	GO:0045892
b1531	GO:0045893
b1531	GO:0046677
b1532	GO:0030288
b1532	GO:0046677
b1533	GO:0005886
b1533	GO:0005887
b1533	GO:0015562
b1533	GO:0033228
b1533	GO:0070301
b1534	GO:0005886
b1534	GO:0015031
b1534	GO:0016021
b1534	GO:0035442
b1534	GO:0055085
b1534	GO:0071916
b1535	GO:0005525
b1535	GO:0005886
b1535	GO:0008152
b1535	GO:0008270
b1535	GO:0042802
b1535	GO:0043709
b1535	GO:0051271
b1535	GO:0052621
b1535	GO:0060187
b1535	GO:1900233
b1535	GO:1902201
b1535	GO:1902209
b1536	GO:0044011
b1536	GO:0070301
b1537	NA
b1538	GO:0004180
b1538	GO:0004222
b1538	GO:0005737
b1538	GO:0005829
b1538	GO:0006508
b1538	GO:0008237
b1538	GO:0030288
b1538	GO:0046872
b1539	GO:0005829
b1539	GO:0006212
b1539	GO:0008442
b1539	GO:0030497
b1539	GO:0031132
b1539	GO:0035527
b1539	GO:0042802
b1539	GO:0051289
b1540	GO:0003677
b1540	GO:0003700
b1541	GO:0005829
b1542	GO:0016616
b1542	GO:0019594
b1543	GO:0005267
b1543	GO:0005886
b1543	GO:0015293
b1543	GO:0016021
b1544	GO:0009409
b1545	GO:0000150
b1545	GO:0003677
b1545	GO:0006310
b1545	GO:0015074
b1545	GO:0016787
b1545	GO:0016874
b1546	NA
b1547	GO:0005198
b1548	NA
b1549	NA
b1550	GO:0005829
b1551	NA
b1552	GO:0001072
b1552	GO:0003676
b1552	GO:0003677
b1552	GO:0003723
b1552	GO:0005829
b1552	GO:0009409
b1552	GO:0010468
b1552	GO:0060567
b1553	NA
b1554	GO:0003796
b1554	GO:0009253
b1554	GO:0016998
b1554	GO:0019835
b1554	GO:0042742
b1555	NA
b1556	GO:0019835
b1557	GO:0001072
b1557	GO:0003676
b1557	GO:0003697
b1557	GO:0003723
b1557	GO:0005829
b1557	GO:0009409
b1557	GO:0010468
b1557	GO:0060567
b1558	GO:0001072
b1558	GO:0003676
b1558	GO:0003677
b1558	GO:0003723
b1558	GO:0005829
b1558	GO:0010468
b1558	GO:0060567
b1559	GO:0003677
b1559	GO:0006355
b1559	GO:0031564
b1560	NA
b1561	NA
b1562	GO:0005886
b1562	GO:0008219
b1562	GO:0016020
b1562	GO:0016021
b1563	GO:0000976
b1563	GO:0001217
b1563	GO:0004521
b1563	GO:0006402
b1563	GO:0017148
b1563	GO:0019843
b1563	GO:0032993
b1563	GO:0034198
b1563	GO:0043022
b1563	GO:0046677
b1564	GO:0000976
b1564	GO:0000986
b1564	GO:0001217
b1564	GO:0006351
b1564	GO:0032993
b1565	NA
b1566	NA
b1567	NA
b1568	NA
b1569	GO:0003677
b1569	GO:0007049
b1569	GO:0051301
b1570	GO:0003677
b1570	GO:0006351
b1570	GO:0007049
b1570	GO:0051301
b1571	NA
b1572	GO:0005737
b1573	NA
b1575	GO:0007049
b1575	GO:0051301
b1575	GO:0051302
b1575	GO:0051782
b1576	GO:0044659
b1577	NA
b1578	GO:0003677
b1578	GO:0006310
b1578	GO:0015074
b1578	GO:0032196
b1579	GO:0003677
b1579	GO:0006310
b1579	GO:0015074
b1579	GO:0044826
b1579	GO:0046718
b1579	GO:0075713
b1580	GO:0008270
b1580	GO:0008868
b1581	GO:0009063
b1582	GO:0005886
b1582	GO:0005887
b1583	GO:0009279
b1584	GO:0000287
b1584	GO:0004145
b1584	GO:0005737
b1584	GO:0006598
b1584	GO:0032991
b1584	GO:0042802
b1585	GO:0005886
b1586	NA
b1587	GO:0005886
b1587	GO:0009055
b1587	GO:0009061
b1587	GO:0009389
b1587	GO:0030151
b1587	GO:0030288
b1587	GO:0033797
b1587	GO:0043546
b1587	GO:0051539
b1588	GO:0005886
b1588	GO:0009055
b1588	GO:0009061
b1588	GO:0009389
b1588	GO:0030151
b1588	GO:0030288
b1588	GO:0033797
b1588	GO:0043546
b1588	GO:0051539
b1589	GO:0046872
b1589	GO:0051539
b1590	GO:0005886
b1590	GO:0009061
b1590	GO:0009389
b1590	GO:0009390
b1590	GO:0016021
b1590	GO:0019645
b1591	GO:0005048
b1591	GO:0005737
b1591	GO:0031234
b1591	GO:0061077
b1592	GO:0005247
b1592	GO:0005886
b1592	GO:0005887
b1592	GO:0006821
b1592	GO:0010447
b1592	GO:0034707
b1592	GO:0034765
b1593	GO:0000287
b1593	GO:0004141
b1593	GO:0005524
b1593	GO:0005829
b1593	GO:0009102
b1594	GO:0003677
b1594	GO:0005737
b1594	GO:0005975
b1594	GO:0006351
b1594	GO:0042802
b1594	GO:0046872
b1595	GO:0000986
b1595	GO:0003700
b1595	GO:0006355
b1595	GO:0032993
b1596	GO:0005886
b1596	GO:0016021
b1596	GO:0022857
b1597	GO:0010043
b1597	GO:0042597
b1598	GO:0004252
b1599	GO:0005887
b1599	GO:0015199
b1599	GO:0015220
b1599	GO:0015297
b1599	GO:0015606
b1599	GO:0015871
b1599	GO:0022857
b1599	GO:0031460
b1599	GO:0055085
b1599	GO:1903711
b1599	GO:1990961
b1600	GO:0005886
b1600	GO:0005887
b1600	GO:0015199
b1600	GO:0015220
b1600	GO:0015297
b1600	GO:0015606
b1600	GO:0015871
b1600	GO:0022857
b1600	GO:0031460
b1600	GO:0055085
b1600	GO:1903711
b1600	GO:1990961
b1601	GO:0005887
b1601	GO:0009372
b1601	GO:0015562
b1601	GO:0055085
b1601	GO:1905887
b1602	GO:0005886
b1602	GO:0005887
b1602	GO:0006740
b1602	GO:0008746
b1602	GO:0008750
b1602	GO:0050661
b1603	GO:0005886
b1603	GO:0005887
b1603	GO:0006740
b1603	GO:0008746
b1603	GO:0008750
b1603	GO:0046983
b1603	GO:0050661
b1603	GO:0051287
b1603	GO:1902600
b1604	NA
b1605	GO:0005887
b1605	GO:0006865
b1605	GO:0015297
b1606	GO:0004146
b1606	GO:0006730
b1606	GO:0071172
b1607	GO:0005886
b1607	GO:0005887
b1608	GO:0000156
b1608	GO:0000976
b1608	GO:0001216
b1608	GO:0005829
b1608	GO:0032993
b1609	GO:0000155
b1609	GO:0005524
b1609	GO:0005886
b1609	GO:0005887
b1609	GO:0007165
b1609	GO:0018106
b1609	GO:0046777
b1610	GO:0005737
b1610	GO:0006274
b1610	GO:0043565
b1610	GO:0071807
b1611	GO:0004333
b1611	GO:0006099
b1611	GO:0006106
b1611	GO:0006108
b1611	GO:0006979
b1611	GO:0042802
b1611	GO:0045239
b1612	GO:0004333
b1612	GO:0005829
b1612	GO:0006099
b1612	GO:0042802
b1612	GO:0046872
b1612	GO:0050163
b1612	GO:0051539
b1613	GO:0000032
b1613	GO:0004476
b1613	GO:0005829
b1613	GO:0006486
b1613	GO:0008270
b1613	GO:0009242
b1613	GO:0009298
b1613	GO:0019309
b1614	GO:0005886
b1614	GO:0042802
b1615	GO:0008643
b1615	GO:0009279
b1615	GO:0015288
b1615	GO:0046930
b1616	GO:0005886
b1616	GO:0005887
b1616	GO:0006814
b1616	GO:0008643
b1616	GO:0015293
b1616	GO:0071702
b1617	GO:0004566
b1617	GO:0005829
b1617	GO:0019391
b1617	GO:0030246
b1617	GO:0032991
b1617	GO:0042802
b1618	GO:0000976
b1618	GO:0003700
b1618	GO:0006351
b1618	GO:0006355
b1618	GO:0045892
b1619	GO:0005829
b1619	GO:0008709
b1619	GO:0016042
b1619	GO:0030573
b1619	GO:0032991
b1619	GO:0042802
b1619	GO:0051287
b1619	GO:0106281
b1620	GO:0000976
b1620	GO:0001217
b1620	GO:0003700
b1620	GO:0006355
b1620	GO:0032993
b1620	GO:0045892
b1621	GO:0005886
b1621	GO:0005887
b1621	GO:0008982
b1621	GO:0009401
b1621	GO:0009758
b1621	GO:0016301
b1621	GO:0090563
b1621	GO:0090564
b1621	GO:1904659
b1622	GO:0004121
b1622	GO:0009086
b1622	GO:0030170
b1622	GO:0043433
b1622	GO:0047804
b1622	GO:0080146
b1622	GO:0140297
b1623	GO:0004000
b1623	GO:0005829
b1623	GO:0006154
b1623	GO:0006974
b1623	GO:0008270
b1623	GO:0009168
b1623	GO:0015950
b1623	GO:0032261
b1623	GO:0043103
b1623	GO:0046101
b1623	GO:0046103
b1624	GO:0000166
b1624	GO:0016491
b1625	GO:0003677
b1625	GO:0060566
b1625	GO:1900232
b1626	GO:0005886
b1626	GO:0016021
b1627	GO:0005886
b1627	GO:0016021
b1627	GO:0022900
b1628	GO:0005886
b1628	GO:0009055
b1628	GO:0046872
b1628	GO:0051539
b1629	GO:0005886
b1629	GO:0009055
b1629	GO:0046872
b1629	GO:0051539
b1630	GO:0005886
b1630	GO:0016021
b1630	GO:0022900
b1630	GO:0055085
b1631	GO:0005886
b1631	GO:0009055
b1631	GO:0009279
b1631	GO:0010181
b1631	GO:0016021
b1632	GO:0005886
b1632	GO:0016021
b1632	GO:0022900
b1633	GO:0000703
b1633	GO:0003677
b1633	GO:0003906
b1633	GO:0004844
b1633	GO:0006285
b1633	GO:0019104
b1633	GO:0034644
b1633	GO:0046872
b1633	GO:0051539
b1633	GO:0097510
b1633	GO:0140078
b1634	GO:0005886
b1634	GO:0005887
b1634	GO:0015031
b1634	GO:0015078
b1634	GO:0015333
b1634	GO:0035442
b1634	GO:0035443
b1634	GO:0042937
b1634	GO:0071916
b1634	GO:1902600
b1635	GO:0004364
b1635	GO:0005737
b1635	GO:0006749
b1635	GO:0042542
b1636	GO:0000287
b1636	GO:0005524
b1636	GO:0005829
b1636	GO:0008478
b1636	GO:0009443
b1636	GO:0042802
b1636	GO:0042817
b1636	GO:0042819
b1637	GO:0003723
b1637	GO:0004831
b1637	GO:0005524
b1637	GO:0005829
b1637	GO:0006437
b1637	GO:0016020
b1637	GO:0043039
b1638	GO:0004733
b1638	GO:0005829
b1638	GO:0008615
b1638	GO:0010181
b1638	GO:0016491
b1638	GO:0032991
b1638	GO:0036001
b1638	GO:0042301
b1638	GO:0042803
b1638	GO:0042823
b1638	GO:1902444
b1639	GO:0009279
b1639	GO:0060241
b1640	GO:0005524
b1640	GO:0005975
b1640	GO:0006040
b1640	GO:0009254
b1640	GO:0016301
b1640	GO:0016773
b1640	GO:0097175
b1641	GO:0009279
b1642	GO:0000976
b1642	GO:0003700
b1642	GO:0006355
b1642	GO:0009405
b1642	GO:0045893
b1642	GO:2000143
b1642	GO:2000144
b1643	GO:0005886
b1643	GO:0016021
b1644	GO:0016021
b1644	GO:0022857
b1645	GO:0005886
b1645	GO:0016021
b1645	GO:0022857
b1645	GO:0055085
b1646	GO:0004784
b1646	GO:0005507
b1646	GO:0006801
b1646	GO:0008270
b1646	GO:0019430
b1646	GO:0030288
b1646	GO:0042597
b1647	GO:0005829
b1647	GO:0047834
b1648	NA
b1649	GO:0003677
b1649	GO:0003700
b1649	GO:0045892
b1650	GO:0005829
b1650	GO:0006805
b1650	GO:0008748
b1650	GO:0010181
b1650	GO:0018937
b1650	GO:0034567
b1650	GO:0046256
b1650	GO:0046857
b1651	GO:0004462
b1651	GO:0005737
b1651	GO:0005829
b1651	GO:0009636
b1651	GO:0016151
b1651	GO:0019243
b1652	GO:0000287
b1652	GO:0003676
b1652	GO:0005829
b1652	GO:0008408
b1652	GO:0016896
b1652	GO:0042780
b1652	GO:0042802
b1652	GO:0045004
b1653	GO:0003676
b1653	GO:0004386
b1653	GO:0005524
b1653	GO:0016818
b1654	GO:0005829
b1654	GO:0015035
b1654	GO:0046872
b1654	GO:0051537
b1655	GO:0000270
b1655	GO:0004175
b1655	GO:0008234
b1655	GO:0045227
b1655	GO:0071555
b1656	GO:0000303
b1656	GO:0004784
b1656	GO:0005506
b1656	GO:0005737
b1656	GO:0005829
b1656	GO:0006801
b1656	GO:0016020
b1656	GO:0016491
b1656	GO:0019430
b1657	GO:0005886
b1657	GO:0016021
b1657	GO:0022857
b1658	GO:0000976
b1658	GO:0001217
b1658	GO:0002057
b1658	GO:0003700
b1658	GO:0005829
b1658	GO:0006164
b1658	GO:0006355
b1658	GO:0045892
b1658	GO:1900372
b1659	GO:0000976
b1659	GO:0003700
b1659	GO:0006355
b1660	GO:0005886
b1660	GO:0016021
b1660	GO:0042910
b1660	GO:1990961
b1661	GO:0005829
b1661	GO:0006633
b1661	GO:0008825
b1661	GO:0030258
b1661	GO:0032259
b1661	GO:0071890
b1662	GO:0004746
b1662	GO:0005829
b1662	GO:0009231
b1663	GO:0005886
b1663	GO:0005887
b1663	GO:0006814
b1663	GO:0006855
b1663	GO:0015031
b1663	GO:0015298
b1663	GO:0016020
b1663	GO:0022857
b1663	GO:0034614
b1663	GO:0035442
b1663	GO:0042908
b1663	GO:0042910
b1663	GO:0046677
b1663	GO:0071916
b1663	GO:1990961
b1664	GO:0006974
b1667	GO:0005829
b1667	GO:0016491
b1668	NA
b1669	NA
b1670	GO:0005886
b1670	GO:0005887
b1670	GO:0009055
b1670	GO:0020037
b1670	GO:0022904
b1670	GO:0046872
b1671	GO:0030288
b1671	GO:0046872
b1671	GO:0051539
b1672	NA
b1673	GO:0009055
b1673	GO:0016625
b1673	GO:0043546
b1673	GO:0046872
b1673	GO:0051536
b1673	GO:0051539
b1674	GO:0046872
b1674	GO:0051539
b1675	GO:0004333
b1676	GO:0000287
b1676	GO:0004743
b1676	GO:0005524
b1676	GO:0005737
b1676	GO:0005829
b1676	GO:0006096
b1676	GO:0009408
b1676	GO:0016020
b1676	GO:0016301
b1676	GO:0030955
b1676	GO:0042802
b1676	GO:1902912
b1677	GO:0005576
b1677	GO:0005618
b1677	GO:0008289
b1677	GO:0009279
b1677	GO:0016020
b1677	GO:0030258
b1677	GO:0030288
b1677	GO:0031230
b1677	GO:0042802
b1677	GO:0042834
b1677	GO:0043580
b1677	GO:0045203
b1678	GO:0008360
b1678	GO:0009252
b1678	GO:0016757
b1678	GO:0018104
b1678	GO:0042597
b1678	GO:0071555
b1678	GO:0071972
b1679	GO:0005737
b1679	GO:0006979
b1679	GO:0008047
b1679	GO:0016226
b1679	GO:0031162
b1679	GO:0043085
b1679	GO:0097163
b1680	GO:0001887
b1680	GO:0005737
b1680	GO:0006534
b1680	GO:0006790
b1680	GO:0009000
b1680	GO:0016226
b1680	GO:0030170
b1680	GO:0031071
b1680	GO:0031162
b1681	GO:0006979
b1681	GO:0016226
b1681	GO:1990229
b1682	GO:0005524
b1682	GO:0005829
b1682	GO:0009314
b1682	GO:0016226
b1682	GO:0042626
b1682	GO:1990229
b1683	GO:0016226
b1683	GO:0051537
b1683	GO:0051539
b1683	GO:1990229
b1684	GO:0005737
b1684	GO:0005829
b1684	GO:0006979
b1684	GO:0016226
b1684	GO:0051537
b1684	GO:0097428
b1685	NA
b1686	GO:0005829
b1686	GO:0009234
b1686	GO:0016289
b1686	GO:0016787
b1686	GO:0061522
b1687	GO:0004458
b1687	GO:0008720
b1687	GO:0046872
b1687	GO:0050660
b1687	GO:0051539
b1687	GO:0071949
b1687	GO:1903457
b1688	GO:0005886
b1688	GO:0016021
b1689	GO:0003677
b1690	GO:0005886
b1690	GO:0016020
b1690	GO:0016021
b1690	GO:0022857
b1691	GO:0005886
b1691	GO:0015292
b1691	GO:0016020
b1691	GO:0016021
b1693	GO:0003855
b1693	GO:0005829
b1693	GO:0008652
b1693	GO:0009073
b1693	GO:0009423
b1693	GO:0046279
b1694	GO:0008775
b1694	GO:0046459
b1694	GO:0046952
b1694	GO:0051289
b1695	GO:0003995
b1695	GO:0050660
b1695	GO:0071271
b1696	GO:0003700
b1696	GO:0043565
b1697	GO:0006974
b1697	GO:0009055
b1698	GO:0009055
b1698	GO:0033539
b1698	GO:0050660
b1699	GO:0016491
b1699	GO:0071949
b1700	GO:0005506
b1700	GO:0051536
b1701	GO:0005524
b1701	GO:0005886
b1701	GO:0006635
b1701	GO:0031956
b1702	GO:0000287
b1702	GO:0005524
b1702	GO:0005829
b1702	GO:0006090
b1702	GO:0006094
b1702	GO:0008986
b1703	GO:0004674
b1703	GO:0005524
b1703	GO:0005829
b1703	GO:0006470
b1703	GO:0016776
b1703	GO:0030234
b1703	GO:0043531
b1704	GO:0003849
b1704	GO:0005737
b1704	GO:0008652
b1704	GO:0009073
b1704	GO:0009423
b1704	GO:0042802
b1705	NA
b1706	GO:0000287
b1706	GO:0005524
b1706	GO:0018117
b1706	GO:0070733
b1707	GO:0008134
b1707	GO:0043433
b1707	GO:1902201
b1707	GO:2000678
b1708	GO:0005886
b1708	GO:0008234
b1709	GO:0005524
b1709	GO:0015420
b1709	GO:0015889
b1709	GO:0019898
b1709	GO:0042626
b1709	GO:0043190
b1710	GO:0004602
b1710	GO:0008379
b1710	GO:0033194
b1710	GO:0042597
b1711	GO:0005886
b1711	GO:0005887
b1711	GO:0015420
b1711	GO:0015889
b1711	GO:0016020
b1711	GO:0022857
b1711	GO:0042802
b1711	GO:0043190
b1712	GO:0000746
b1712	GO:0000976
b1712	GO:0001216
b1712	GO:0003677
b1712	GO:0005829
b1712	GO:0006310
b1712	GO:0006351
b1712	GO:0006417
b1712	GO:0009295
b1712	GO:0032993
b1713	GO:0000049
b1713	GO:0000287
b1713	GO:0004826
b1713	GO:0005524
b1713	GO:0005829
b1713	GO:0006432
b1713	GO:0009328
b1713	GO:0016020
b1713	GO:0042802
b1714	GO:0000049
b1714	GO:0000287
b1714	GO:0004826
b1714	GO:0005524
b1714	GO:0005737
b1714	GO:0005829
b1714	GO:0006432
b1714	GO:0009328
b1715	GO:0006355
b1716	GO:0000027
b1716	GO:0000900
b1716	GO:0003729
b1716	GO:0003735
b1716	GO:0005829
b1716	GO:0006412
b1716	GO:0022625
b1716	GO:0070180
b1717	GO:0003735
b1717	GO:0006412
b1717	GO:0015934
b1717	GO:0022625
b1718	GO:0003743
b1718	GO:0005829
b1718	GO:0009409
b1718	GO:0016020
b1718	GO:0032790
b1718	GO:0043022
b1719	GO:0000049
b1719	GO:0000900
b1719	GO:0002161
b1719	GO:0003723
b1719	GO:0004812
b1719	GO:0004829
b1719	GO:0005524
b1719	GO:0005737
b1719	GO:0005829
b1719	GO:0006417
b1719	GO:0006418
b1719	GO:0006435
b1719	GO:0008144
b1719	GO:0008270
b1719	GO:0043039
b1719	GO:0045947
b1719	GO:0046677
b1719	GO:0048027
b1722	NA
b1723	GO:0000287
b1723	GO:0003872
b1723	GO:0005524
b1723	GO:0005829
b1723	GO:0006096
b1723	GO:0006974
b1723	GO:0008443
b1723	GO:0009024
b1723	GO:0042802
b1724	GO:0004521
b1724	GO:0006974
b1725	GO:0005524
b1725	GO:0016301
b1726	GO:0005886
b1726	GO:0016021
b1727	GO:0000287
b1727	GO:0003850
b1727	GO:0004346
b1727	GO:0005829
b1727	GO:0005975
b1727	GO:0016791
b1727	GO:0046872
b1727	GO:0050084
b1727	GO:0050286
b1727	GO:0050308
b1728	GO:0005886
b1728	GO:0006974
b1728	GO:0016021
b1729	GO:0000099
b1729	GO:0000101
b1729	GO:0005886
b1729	GO:0006791
b1729	GO:0015184
b1729	GO:0015293
b1729	GO:0015811
b1729	GO:0016020
b1729	GO:0016021
b1729	GO:0022857
b1730	NA
b1731	GO:0003690
b1731	GO:0007049
b1731	GO:0051301
b1731	GO:0051302
b1732	GO:0004096
b1732	GO:0005506
b1732	GO:0005737
b1732	GO:0005829
b1732	GO:0006972
b1732	GO:0006974
b1732	GO:0006979
b1732	GO:0020037
b1732	GO:0042744
b1732	GO:0042802
b1733	GO:0000272
b1733	GO:0005737
b1733	GO:0006032
b1733	GO:0019213
b1733	GO:0036311
b1733	GO:0046872
b1733	GO:0052777
b1734	GO:0005975
b1734	GO:0008706
b1734	GO:0016616
b1734	GO:0042802
b1734	GO:0046872
b1734	GO:0103047
b1735	GO:0001046
b1735	GO:0003700
b1735	GO:0045892
b1736	GO:0005829
b1736	GO:0009401
b1736	GO:0032991
b1736	GO:0090566
b1736	GO:1902815
b1737	GO:0005886
b1737	GO:0008982
b1737	GO:0009401
b1737	GO:0016021
b1737	GO:1901264
b1737	GO:1902815
b1738	GO:0005829
b1738	GO:0008982
b1738	GO:0009401
b1738	GO:0016301
b1738	GO:0090566
b1738	GO:1902815
b1739	GO:0005886
b1739	GO:0006970
b1739	GO:0019867
b1740	GO:0003952
b1740	GO:0004359
b1740	GO:0005524
b1740	GO:0005737
b1740	GO:0005829
b1740	GO:0006974
b1740	GO:0008795
b1740	GO:0009435
b1740	GO:0034355
b1740	GO:0034628
b1740	GO:0046872
b1741	GO:0004520
b1741	GO:0006974
b1741	GO:0009380
b1741	GO:0009432
b1741	GO:0033683
b1742	GO:0070417
b1743	GO:0014070
b1743	GO:0030288
b1743	GO:0051082
b1743	GO:0061077
b1743	GO:1990507
b1744	GO:0005829
b1744	GO:0008270
b1744	GO:0009017
b1744	GO:0016788
b1744	GO:0016811
b1744	GO:0019544
b1744	GO:0019545
b1745	GO:0006527
b1745	GO:0009015
b1745	GO:0019544
b1745	GO:0019545
b1746	GO:0004029
b1746	GO:0004777
b1746	GO:0019544
b1746	GO:0019545
b1746	GO:0043824
b1747	GO:0008791
b1747	GO:0019544
b1747	GO:0019545
b1748	GO:0003992
b1748	GO:0006527
b1748	GO:0006593
b1748	GO:0019544
b1748	GO:0019545
b1748	GO:0030170
b1748	GO:0042450
b1748	GO:0042802
b1748	GO:0043825
b1749	GO:0003677
b1749	GO:0004519
b1749	GO:0004527
b1749	GO:0005829
b1749	GO:0006281
b1749	GO:0006974
b1749	GO:0008853
b1749	GO:0046872
b1750	GO:0005886
b1750	GO:0016021
b1751	GO:0005829
b1752	GO:0005886
b1752	GO:0016020
b1752	GO:0016021
b1753	GO:0051920
b1754	NA
b1755	GO:0005886
b1755	GO:0016021
b1755	GO:0055085
b1756	GO:0005524
b1756	GO:0042626
b1757	GO:0004792
b1757	GO:0016783
b1757	GO:0019346
b1757	GO:0042597
b1758	GO:0005886
b1758	GO:0008654
b1758	GO:0016021
b1758	GO:0016780
b1759	GO:0006281
b1759	GO:0008413
b1759	GO:0016787
b1759	GO:0035539
b1759	GO:0044715
b1759	GO:0044716
b1759	GO:0047840
b1760	NA
b1761	GO:0004354
b1761	GO:0005737
b1761	GO:0005829
b1761	GO:0006537
b1761	GO:0042802
b1762	GO:0005886
b1762	GO:0016021
b1763	GO:0000287
b1763	GO:0003917
b1763	GO:0006261
b1763	GO:0006265
b1763	GO:0006310
b1763	GO:0043597
b1763	GO:0051304
b1763	GO:0098847
b1764	GO:0000287
b1764	GO:0004756
b1764	GO:0005524
b1764	GO:0005737
b1764	GO:0005829
b1764	GO:0016260
b1764	GO:0042802
b1764	GO:0070329
b1765	GO:0005829
b1765	GO:0010181
b1765	GO:0016491
b1766	GO:0004175
b1766	GO:0005886
b1766	GO:0005887
b1766	GO:0006465
b1766	GO:0008236
