organism,id1,id2,coexpression
511145,b0011,b0941,53
511145,b0011,b2108,53
511145,b0011,b3515,57
511145,b0011,b1790,235
511145,b0011,b0942,53
511145,b0014,b3172,56
511145,b0014,b3307,100
511145,b0014,b3229,99
511145,b0014,b3619,56
511145,b0014,b3705,73
511145,b0014,b1716,56
511145,b0014,b4058,55
511145,b0014,b3319,157
511145,b0014,b1656,102
511145,b0014,b2852,73
511145,b0014,b2925,59
511145,b0014,b0026,58
511145,b0014,b3300,125
511145,b0014,b3932,826
511145,b0014,b0658,234
511145,b0014,b0440,53
511145,b0014,b3919,59
511145,b0014,b4154,57
511145,b0014,b3231,111
511145,b0014,b1091,58
511145,b0014,b0210,53
511145,b0014,b4172,122
511145,b0014,b3592,99
511145,b0014,b3988,73
511145,b0014,b1297,56
511145,b0014,b1854,59
511145,b0014,b3992,56
511145,b0014,b3590,168
511145,b0014,b2851,73
511145,b0014,b2890,145
511145,b0014,b0945,97
511145,b0014,b1710,75
511145,b0014,b3464,58
511145,b0014,b1411,53
511145,b0014,b3305,121
511145,b0014,b3649,57
511145,b0014,b2508,122
511145,b0014,b3178,198
511145,b0014,b1654,53
511145,b0014,b3317,109
511145,b0014,b3359,73
511145,b0014,b1397,56
511145,b0014,b3500,56
511145,b0014,b0436,53
511145,b0014,b0059,78
511145,b0014,b1749,42
511145,b0014,b3926,58
511145,b0014,b3780,57
511145,b0014,b0777,53
511145,b0014,b3309,124
511145,b0014,b3292,107
511145,b0014,b0386,111
511145,b0014,b1413,56
511145,b0014,b3433,57
511145,b0014,b2567,58
511145,b0014,b1713,100
511145,b0014,b3527,58
511145,b0014,b3357,42
511145,b0014,b1343,57
511145,b0014,b3986,81
511145,b0014,b3162,57
511145,b0014,b4142,815
511145,b0014,b1380,178
511145,b0014,b2269,55
511145,b0014,b0820,76
511145,b0014,b0797,57
511145,b0014,b3081,57
511145,b0014,b1208,56
511145,b0014,b1261,55
511145,b0014,b1086,57
511145,b0014,b0962,54
511145,b0014,b0215,56
511145,b0014,b2480,56
511145,b0014,b0723,57
511145,b0014,b2711,57
511145,b0014,b1732,58
511145,b0014,b3019,56
511145,b0014,b0529,56
511145,b0014,b0170,57
511145,b0014,b3734,57
511145,b0014,b1430,53
511145,b0014,b0169,227
511145,b0014,b1024,73
511145,b0014,b0352,56
511145,b0014,b1103,57
511145,b0014,b0333,56
511145,b0014,b0728,58
511145,b0014,b2820,54
511145,b0014,b3165,127
511145,b0014,b0320,58
511145,b0014,b1971,79
511145,b0014,b3179,482
511145,b0014,b0399,85
511145,b0014,b0525,72
511145,b0014,b2697,58
511145,b0014,b1276,58
511145,b0014,b4162,59
511145,b0014,b4219,72
511145,b0014,b4129,145
511145,b0014,b3498,319
511145,b0014,b3296,143
511145,b0014,b3699,122
511145,b0014,b2400,73
511145,b0014,b3312,169
511145,b0014,b1136,56
511145,b0014,b3635,264
511145,b0014,b1131,58
511145,b0014,b0873,56
511145,b0014,b2543,105
511145,b0014,b2113,55
511145,b0014,b3539,55
511145,b0014,b2542,57
511145,b0014,b0882,132
511145,b0014,b4051,56
511145,b0014,b2627,56
511145,b0014,b2185,57
511145,b0014,b2708,58
511145,b0014,b2529,125
511145,b0014,b0888,56
511145,b0014,b0893,58
511145,b0014,b1641,66
511145,b0014,b3293,187
511145,b0014,b4147,120
511145,b0014,b3607,57
511145,b0014,b2171,120
511145,b0014,b0311,73
511145,b0014,b3414,193
511145,b0014,b3321,128
511145,b0014,b3183,42
511145,b0014,b0451,57
511145,b0014,b3161,55
511145,b0014,b1559,72
511145,b0014,b1967,58
511145,b0014,b0183,54
511145,b0014,b0194,104
511145,b0014,b2464,58
511145,b0014,b0889,53
511145,b0014,b3637,53
511145,b0014,b3594,110
511145,b0014,b2926,129
511145,b0014,b3687,684
511145,b0014,b3017,57
511145,b0014,b2935,58
511145,b0014,b0174,53
511145,b0014,b3729,58
511145,b0014,b2224,56
511145,b0014,b0144,73
511145,b0014,b3833,53
511145,b0014,b0755,74
511145,b0014,b3141,72
511145,b0014,b3980,104
511145,b0014,b0759,52
511145,b0014,b3116,55
511145,b0014,b3313,149
511145,b0014,b2791,57
511145,b0014,b2989,99
511145,b0014,b4192,170
511145,b0014,b3701,92
511145,b0014,b3706,59
511145,b0014,b1714,56
511145,b0014,b0631,483
511145,b0014,b0470,57
511145,b0014,b2961,56
511145,b0014,b3295,58
511145,b0014,b0435,58
511145,b0014,b3315,110
511145,b0014,b0474,54
511145,b0014,b3845,56
511145,b0014,b3530,73
511145,b0014,b2796,55
511145,b0014,b2195,100
511145,b0014,b3610,57
511145,b0014,b4078,56
511145,b0014,b0868,56
511145,b0014,b2905,53
511145,b0014,b3301,108
511145,b0014,b2780,110
511145,b0014,b2557,58
511145,b0014,b0098,57
511145,b0014,b2609,58
511145,b0014,b4170,53
511145,b0014,b4005,59
511145,b0014,b4174,145
511145,b0014,b2592,939
511145,b0014,b2614,933
511145,b0014,b3735,54
511145,b0014,b4177,58
511145,b0014,b1095,53
511145,b0014,b3709,55
511145,b0014,b3101,105
511145,b0014,b3302,121
511145,b0014,b2052,56
511145,b0014,b3030,57
511145,b0014,b4260,58
511145,b0014,b2594,57
511145,b0014,b4000,53
511145,b0014,b3386,56
511145,b0014,b1197,108
511145,b0014,b3308,237
511145,b0014,b3352,76
511145,b0014,b2019,57
511145,b0014,b0605,58
511145,b0014,b4200,56
511145,b0014,b2569,56
511145,b0014,b4171,337
511145,b0014,b2675,57
511145,b0014,b0489,57
511145,b0014,b3984,122
511145,b0014,b0051,105
511145,b0014,b0369,56
511145,b0014,b3946,58
511145,b0014,b4391,76
511145,b0014,b2275,73
511145,b0014,b3236,59
511145,b0014,b4054,56
511145,b0014,b2342,56
511145,b0014,b0680,96
511145,b0014,b1830,53
511145,b0014,b3931,825
511145,b0014,b0115,58
511145,b0014,b4175,105
511145,b0014,b2411,56
511145,b0014,b3732,56
511145,b0014,b0526,60
511145,b0014,b1779,133
511145,b0014,b0928,56
511145,b0014,b2942,105
511145,b0014,b0439,669
511145,b0014,b3908,102
511145,b0014,b4207,73
511145,b0014,b0720,56
511145,b0014,b0492,581
511145,b0014,b3596,56
511145,b0014,b0729,58
511145,b0014,b2945,72
511145,b0014,b2845,55
511145,b0014,b0213,53
511145,b0014,b0473,859
511145,b0014,b1740,56
511145,b0014,b2255,57
511145,b0014,b2908,100
511145,b0014,b2022,59
511145,b0014,b2551,73
511145,b0014,b0015,861
511145,b0014,b3342,98
511145,b0014,b1761,63
511145,b0014,b3166,122
511145,b0014,b2927,58
511145,b0014,b0116,56
511145,b0014,b0911,73
511145,b0014,b0849,57
511145,b0014,b0825,58
511145,b0014,b2114,58
511145,b0014,b0033,89
511145,b0014,b2315,56
511145,b0014,b0066,56
511145,b0014,b0416,78
511145,b0014,b0123,57
511145,b0014,b0660,455
511145,b0014,b2844,56
511145,b0014,b4481,58
511145,b0014,b0518,58
511145,b0014,b1913,57
511145,b0014,b2518,57
511145,b0014,b3297,75
511145,b0014,b2301,99
511145,b0014,b1203,80
511145,b0014,b0838,99
511145,b0014,b3341,122
511145,b0014,b3987,73
511145,b0014,b1493,78
511145,b0014,b1304,56
511145,b0014,b1378,127
511145,b0014,b3403,67
511145,b0014,b0642,59
511145,b0014,b0644,56
511145,b0014,b3813,55
511145,b0014,b0242,56
511145,b0014,b3110,55
511145,b0014,b1274,121
511145,b0014,b3426,56
511145,b0014,b1852,56
511145,b0014,b3781,57
511145,b0014,b1092,57
511145,b0014,b0930,109
511145,b0014,b2936,57
511145,b0014,b0074,56
511145,b0014,b2530,75
511145,b0014,b3347,73
511145,b0014,b2764,56
511145,b0014,b0771,58
511145,b0014,b0437,368
511145,b0014,b4140,222
511145,b0014,b4226,57
511145,b0014,b1454,99
511145,b0014,b2549,73
511145,b0014,b3642,57
511145,b0014,b3741,73
511145,b0014,b0148,56
511145,b0014,b0661,58
511145,b0014,b1876,99
511145,b0014,b0073,42
511145,b0014,b3197,58
511145,b0014,b1829,143
511145,b0014,b2465,58
511145,b0014,b2811,56
511145,b0014,b3870,56
511145,b0014,b3718,72
511145,b0014,b3253,56
511145,b0014,b1712,53
511145,b0014,b3363,72
511145,b0014,b3185,58
511145,b0014,b0949,76
511145,b0014,b0168,72
511145,b0014,b4242,42
511145,b0014,b2514,65
511145,b0014,b3153,58
511145,b0014,b0104,103
511145,b0014,b2576,57
511145,b0014,b3340,134
511145,b0014,b3314,199
511145,b0014,b1701,50
511145,b0014,b3318,171
511145,b0014,b2599,53
511145,b0014,b3985,146
511145,b0014,b1637,59
511145,b0014,b0884,103
511145,b0014,b1676,59
511145,b0014,b2234,57
511145,b0014,b3770,57
511145,b0014,b3303,214
511145,b0014,b4117,44
511145,b0014,b0095,72
511145,b0014,b3316,163
511145,b0014,b0438,240
511145,b0014,b1281,75
511145,b0014,b3640,59
511145,b0014,b3517,78
511145,b0014,b2954,58
511145,b0014,b2610,58
511145,b0014,b4179,56
511145,b0014,b3259,137
511145,b0014,b3310,74
511145,b0014,b2785,59
511145,b0014,b2329,57
511145,b0014,b3401,583
511145,b0014,b3064,55
511145,b0014,b4025,73
511145,b0014,b2323,53
511145,b0014,b2239,56
511145,b0014,b3916,59
511145,b0014,b2565,57
511145,b0014,b2779,120
511145,b0014,b2733,54
511145,b0014,b1494,58
511145,b0014,b1907,55
511145,b0014,b3137,59
511145,b0014,b0678,72
511145,b0014,b3686,449
511145,b0014,b2281,58
511145,b0014,b3298,109
511145,b0014,b2096,59
511145,b0014,b3778,55
511145,b0014,b1635,99
511145,b0014,b3774,118
511145,b0014,b0465,57
511145,b0014,b2302,99
511145,b0014,b0031,122
511145,b0014,b3311,111
511145,b0014,b4167,82
511145,b0014,b3400,709
511145,b0014,b1871,53
511145,b0014,b1870,53
511145,b0014,b1822,53
511145,b0014,b1321,151
511145,b0014,b3306,110
511145,b0014,b0932,126
511145,b0014,b3067,213
511145,b0014,b2147,97
511145,b0014,b1719,100
511145,b0014,b3461,123
511145,b0014,b1000,81
511145,b0014,b0726,56
511145,b0014,b3320,134
511145,b0014,b3737,54
511145,b0014,b3983,105
511145,b0014,b1800,42
511145,b0014,b2568,57
511145,b0014,b2416,66
511145,b0014,b2559,54
511145,b0014,b4258,94
511145,b0014,b2507,165
511145,b0014,b3294,59
511145,b0014,b1897,72
511145,b0014,b0424,58
511145,b0014,b3168,56
511145,b0014,b3384,57
511145,b0014,b0659,359
511145,b0014,b2500,56
511145,b0014,b0647,56
511145,b0014,b4143,934
511145,b0014,b1538,54
511145,b0014,b0826,56
511145,b0014,b2600,52
511145,b0014,b0727,58
511145,b0014,b3339,104
511145,b0014,b2029,58
511145,b0014,b0909,57
511145,b0014,b0188,53
511145,b0014,b1207,57
511145,b0014,b4383,85
511145,b0014,b1866,58
511145,b0014,b3291,54
511145,b0014,b3304,243
511145,b0015,b3473,42
511145,b0015,b3813,57
511145,b0015,b1713,57
511145,b0015,b1660,42
511145,b0015,b1274,128
511145,b0015,b3426,62
511145,b0015,b1680,56
511145,b0015,b4142,483
511145,b0015,b3659,42
511145,b0015,b3292,87
511145,b0015,b0777,58
511145,b0015,b4337,42
511145,b0015,b2170,42
511145,b0015,b2069,72
511145,b0015,b1413,55
511145,b0015,b1651,51
511145,b0015,b1657,42
511145,b0015,b2567,55
511145,b0015,b1718,125
511145,b0015,b0059,46
511145,b0015,b2301,57
511145,b0015,b3341,56
511145,b0015,b0838,57
511145,b0015,b2231,56
511145,b0015,b0970,54
511145,b0015,b1203,58
511145,b0015,b3987,58
511145,b0015,b0881,56
511145,b0015,b4013,166
511145,b0015,b3178,213
511145,b0015,b3297,58
511145,b0015,b1654,55
511145,b0015,b3317,58
511145,b0015,b3500,55
511145,b0015,b3186,57
511145,b0015,b1034,57
511145,b0015,b2851,70
511145,b0015,b0591,42
511145,b0015,b3590,58
511145,b0015,b0033,58
511145,b0015,b0628,53
511145,b0015,b2315,54
511145,b0015,b1710,109
511145,b0015,b2838,57
511145,b0015,b0660,357
511145,b0015,b3932,756
511145,b0015,b0658,317
511145,b0015,b0116,55
511145,b0015,b3919,57
511145,b0015,b2114,56
511145,b0015,b3988,73
511145,b0015,b0047,56
511145,b0015,b0473,766
511145,b0015,b4279,42
511145,b0015,b0037,56
511145,b0015,b0787,54
511145,b0015,b2852,70
511145,b0015,b1656,58
511145,b0015,b3342,79
511145,b0015,b2551,50
511145,b0015,b3300,95
511145,b0015,b3166,56
511145,b0015,b0026,54
511145,b0015,b3523,42
511145,b0015,b0898,42
511145,b0015,b3908,58
511145,b0015,b0439,765
511145,b0015,b4389,53
511145,b0015,b2536,42
511145,b0015,b0842,42
511145,b0015,b0729,58
511145,b0015,b0720,53
511145,b0015,b0492,612
511145,b0015,b4207,51
511145,b0015,b4058,58
511145,b0015,b1637,56
511145,b0015,b2697,57
511145,b0015,b0525,57
511145,b0015,b1676,42
511145,b0015,b1408,53
511145,b0015,b2234,59
511145,b0015,b3282,57
511145,b0015,b2587,42
511145,b0015,b3770,53
511145,b0015,b3699,123
511145,b0015,b0353,42
511145,b0015,b3498,167
511145,b0015,b3256,59
511145,b0015,b0104,58
511145,b0015,b2744,121
511145,b0015,b1701,56
511145,b0015,b0779,56
511145,b0015,b2367,42
511145,b0015,b3340,80
511145,b0015,b3314,72
511145,b0015,b1267,57
511145,b0015,b2599,57
511145,b0015,b3179,440
511145,b0015,b3318,56
511145,b0015,b2533,42
511145,b0015,b3260,57
511145,b0015,b1103,57
511145,b0015,b0410,54
511145,b0015,b3185,58
511145,b0015,b3224,42
511145,b0015,b3363,57
511145,b0015,b4242,51
511145,b0015,b0168,57
511145,b0015,b0333,53
511145,b0015,b2836,56
511145,b0015,b1829,144
511145,b0015,b0786,54
511145,b0015,b0344,53
511145,b0015,b4111,42
511145,b0015,b1024,70
511145,b0015,b1876,57
511145,b0015,b0661,59
511145,b0015,b1981,42
511145,b0015,b0170,72
511145,b0015,b1117,59
511145,b0015,b2549,70
511145,b0015,b3019,57
511145,b0015,b3647,57
511145,b0015,b3741,58
511145,b0015,b0148,55
511145,b0015,b0962,56
511145,b0015,b2754,100
511145,b0015,b0437,298
511145,b0015,b1086,54
511145,b0015,b0396,42
511145,b0015,b0215,100
511145,b0015,b3469,56
511145,b0015,b4140,254
511145,b0015,b2394,151
511145,b0015,b1380,164
511145,b0015,b2936,54
511145,b0015,b0016,86
511145,b0015,b0441,56
511145,b0015,b2530,55
511145,b0015,b3347,51
511145,b0015,b1053,42
511145,b0015,b2195,58
511145,b0015,b3710,42
511145,b0015,b3400,775
511145,b0015,b3863,56
511145,b0015,b2077,42
511145,b0015,b0640,56
511145,b0015,b3301,53
511145,b0015,b0631,316
511145,b0015,b3686,300
511145,b0015,b2961,72
511145,b0015,b3315,58
511145,b0015,b0470,56
511145,b0015,b0465,53
511145,b0015,b3530,70
511145,b0015,b0474,57
511145,b0015,b3778,57
511145,b0015,b1635,57
511145,b0015,b3311,53
511145,b0015,b0031,282
511145,b0015,b2791,54
511145,b0015,b3313,103
511145,b0015,b3673,42
511145,b0015,b3701,56
511145,b0015,b0144,55
511145,b0015,b2733,60
511145,b0015,b3833,58
511145,b0015,b3980,58
511145,b0015,b3871,76
511145,b0015,b3064,57
511145,b0015,b0194,57
511145,b0015,b3401,743
511145,b0015,b4025,75
511145,b0015,b2926,56
511145,b0015,b3687,558
511145,b0015,b3035,56
511145,b0015,b2526,72
511145,b0015,b2779,57
511145,b0015,b3414,151
511145,b0015,b2610,56
511145,b0015,b0311,56
511145,b0015,b1534,42
511145,b0015,b4147,58
511145,b0015,b3259,778
511145,b0015,b3321,81
511145,b0015,b3310,56
511145,b0015,b2185,77
511145,b0015,b0438,213
511145,b0015,b1281,58
511145,b0015,b0875,58
511145,b0015,b0070,42
511145,b0015,b2529,55
511145,b0015,b0058,54
511145,b0015,b1596,42
511145,b0015,b3630,43
511145,b0015,b0893,57
511145,b0015,b3303,58
511145,b0015,b2216,53
511145,b0015,b3635,159
511145,b0015,b3207,43
511145,b0015,b2891,58
511145,b0015,b2322,42
511145,b0015,b1065,42
511145,b0015,b2627,59
511145,b0015,b1778,56
511145,b0015,b2771,42
511145,b0015,b1207,58
511145,b0015,b3754,42
511145,b0015,b0526,75
511145,b0015,b2478,57
511145,b0015,b0145,58
511145,b0015,b2942,42
511145,b0015,b3662,42
511145,b0015,b3230,100
511145,b0015,b2260,56
511145,b0015,b3931,773
511145,b0015,b3835,57
511145,b0015,b2411,57
511145,b0015,b4175,111
511145,b0015,b2841,42
511145,b0015,b2600,56
511145,b0015,b0489,54
511145,b0015,b1828,42
511145,b0015,b3339,58
511145,b0015,b3984,57
511145,b0015,b0051,58
511145,b0015,b2686,42
511145,b0015,b0909,54
511145,b0015,b3236,55
511145,b0015,b2275,70
511145,b0015,b0650,72
511145,b0015,b0605,54
511145,b0015,b0659,357
511145,b0015,b4200,139
511145,b0015,b3168,57
511145,b0015,b4171,140
511145,b0015,b0414,54
511145,b0015,b2569,58
511145,b0015,b2675,59
511145,b0015,b3936,56
511145,b0015,b0166,59
511145,b0015,b4143,565
511145,b0015,b2943,42
511145,b0015,b4000,58
511145,b0015,b2568,58
511145,b0015,b4332,42
511145,b0015,b1528,42
511145,b0015,b4258,58
511145,b0015,b2472,54
511145,b0015,b2946,73
511145,b0015,b2182,42
511145,b0015,b0427,42
511145,b0015,b4031,42
511145,b0015,b2835,42
511145,b0015,b2798,56
511145,b0015,b3030,57
511145,b0015,b2594,54
511145,b0015,b3983,60
511145,b0015,b3350,56
511145,b0015,b2592,775
511145,b0015,b2810,56
511145,b0015,b1099,56
511145,b0015,b1719,74
511145,b0015,b1769,42
511145,b0015,b1322,152
511145,b0015,b3461,98
511145,b0015,b1805,56
511145,b0015,b2614,701
511145,b0015,b4177,59
511145,b0015,b3320,57
511145,b0015,b2318,42
511145,b0015,b0098,57
511145,b0015,b4170,58
511145,b0015,b4174,161
511145,b0015,b1879,57
511145,b0015,b1652,100
511145,b0015,b2573,42
511145,b0015,b3289,57
511145,b0015,b3067,148
511145,b0016,b4284,200
511145,b0016,b0022,42
511145,b0016,b1145,56
511145,b0016,b0544,56
511145,b0016,b0265,42
511145,b0016,b1345,56
511145,b0016,b1894,42
511145,b0016,b4294,42
511145,b0016,b2394,455
511145,b0016,b4516,42
511145,b0016,b0537,56
511145,b0016,b3444,42
511145,b0016,b0275,42
511145,b0016,b0281,56
511145,b0019,b0020,160
511145,b0020,b0031,53
511145,b0020,b4291,55
511145,b0020,b3337,56
511145,b0020,b1660,58
511145,b0020,b1871,102
511145,b0020,b4167,73
511145,b0020,b3405,53
511145,b0020,b1304,56
511145,b0020,b3010,135
511145,b0020,b1534,58
511145,b0020,b0123,53
511145,b0020,b2527,57
511145,b0020,b1499,135
511145,b0020,b3088,56
511145,b0020,b0055,57
511145,b0020,b2536,58
511145,b0020,b0213,60
511145,b0020,b4173,54
511145,b0020,b4043,47
511145,b0020,b1430,102
511145,b0020,b2686,58
511145,b0020,b3515,135
511145,b0020,b3516,135
511145,b0020,b2265,54
511145,b0020,b1769,58
511145,b0021,b0372,156
511145,b0021,b0265,581
511145,b0021,b1541,67
511145,b0021,b0544,58
511145,b0021,b0988,804
511145,b0021,b1026,360
511145,b0021,b1140,81
511145,b0021,b1894,332
511145,b0021,b3445,612
511145,b0021,b0022,440
511145,b0021,b0264,738
511145,b0021,b4294,145
511145,b0021,b0275,201
511145,b0021,b0274,738
511145,b0021,b4516,57
511145,b0021,b1893,732
511145,b0021,b3444,140
511145,b0022,b3445,445
511145,b0022,b0264,327
511145,b0022,b0988,488
511145,b0022,b1140,118
511145,b0022,b2349,56
511145,b0022,b1570,66
511145,b0022,b0274,366
511145,b0022,b1894,846
511145,b0022,b0582,42
511145,b0022,b0544,58
511145,b0022,b0265,901
511145,b0022,b1893,236
511145,b0022,b3444,718
511145,b0022,b0275,501
511145,b0022,b4294,231
511145,b0022,b2394,42
511145,b0023,b4226,440
511145,b0023,b3741,145
511145,b0023,b3731,201
511145,b0023,b3703,962
511145,b0023,b1658,201
511145,b0023,b1876,130
511145,b0023,b2513,124
511145,b0023,b0170,443
511145,b0023,b3733,130
511145,b0023,b0121,296
511145,b0023,b1211,99
511145,b0023,b3170,307
511145,b0023,b3347,177
511145,b0023,b1086,133
511145,b0023,b2514,131
511145,b0023,b3167,155
511145,b0023,b1133,201
511145,b0023,b4375,201
511145,b0023,b3256,225
511145,b0023,b1558,84
511145,b0023,b3165,767
511145,b0023,b3314,383
511145,b0023,b3340,123
511145,b0023,b3985,225
511145,b0023,b2533,248
511145,b0023,b3318,451
511145,b0023,b0180,200
511145,b0023,b1637,110
511145,b0023,b0884,753
511145,b0023,b0434,201
511145,b0023,b3738,201
511145,b0023,b3296,233
511145,b0023,b3611,162
511145,b0023,b4203,452
511145,b0023,b0171,268
511145,b0023,b0169,471
511145,b0023,b3870,85
511145,b0023,b3255,190
511145,b0023,b3736,201
511145,b0023,b0125,169
511145,b0023,b3260,749
511145,b0023,b0736,313
511145,b0023,b3981,319
511145,b0023,b2498,232
511145,b0023,b3185,812
511145,b0023,b0168,214
511145,b0023,b0911,300
511145,b0023,b1091,91
511145,b0023,b3231,766
511145,b0023,b3556,143
511145,b0023,b3988,124
511145,b0023,b2114,87
511145,b0023,b0238,433
511145,b0023,b3389,86
511145,b0023,b2890,299
511145,b0023,b3764,163
511145,b0023,b2315,85
511145,b0023,b2536,57
511145,b0023,b3705,358
511145,b0023,b3307,313
511145,b0023,b4201,717
511145,b0023,b1716,398
511145,b0023,b0120,306
511145,b0023,b0296,439
511145,b0023,b3319,546
511145,b0023,b2566,85
511145,b0023,b2827,140
511145,b0023,b3342,377
511145,b0023,b2499,146
511145,b0023,b3065,828
511145,b0023,b2551,181
511145,b0023,b3300,158
511145,b0023,b0211,309
511145,b0023,b3636,739
511145,b0023,b3309,148
511145,b0023,b0642,85
511145,b0023,b0179,198
511145,b0023,b3349,175
511145,b0023,b2567,125
511145,b0023,b0181,163
511145,b0023,b3781,138
511145,b0023,b1092,115
511145,b0023,b3175,551
511145,b0023,b3986,229
511145,b0023,b0742,200
511145,b0023,b3649,299
511145,b0023,b3305,311
511145,b0023,b2508,115
511145,b0023,b2607,501
511145,b0023,b3297,200
511145,b0023,b2518,132
511145,b0023,b3317,354
511145,b0023,b3186,607
511145,b0023,b3739,189
511145,b0023,b1718,163
511145,b0023,b0436,746
511145,b0023,b3341,200
511145,b0023,b1203,144
511145,b0023,b3066,125
511145,b0023,b3987,132
511145,b0023,b3189,193
511145,b0023,b1126,201
511145,b0023,b3462,59
511145,b0023,b4031,272
511145,b0023,b1095,226
511145,b0023,b0032,99
511145,b0023,b3302,187
511145,b0023,b2748,125
511145,b0023,b3983,389
511145,b0023,b3982,229
511145,b0023,b2943,272
511145,b0023,b2568,85
511145,b0023,b2606,566
511145,b0023,b3308,226
511145,b0023,b3609,56
511145,b0023,b3783,187
511145,b0023,b4258,187
511145,b0023,b3294,449
511145,b0023,b1090,177
511145,b0023,b2507,152
511145,b0023,b2609,648
511145,b0023,b3306,344
511145,b0023,b1652,87
511145,b0023,b3390,223
511145,b0023,b2027,199
511145,b0023,b0469,550
511145,b0023,b1286,153
511145,b0023,b3320,424
511145,b0023,b0931,359
511145,b0023,b3735,131
511145,b0023,b3230,786
511145,b0023,b3650,108
511145,b0023,b4202,588
511145,b0023,b1207,200
511145,b0023,b2517,146
511145,b0023,b2962,56
511145,b0023,b2187,200
511145,b0023,b2942,95
511145,b0023,b3304,299
511145,b0023,b1717,262
511145,b0023,b1831,313
511145,b0023,b3168,125
511145,b0023,b4200,511
511145,b0023,b0407,190
511145,b0023,b2014,430
511145,b0023,b2569,130
511145,b0023,b3936,711
511145,b0023,b1269,133
511145,b0023,b2841,272
511145,b0023,b3261,731
511145,b0023,b3339,123
511145,b0023,b3984,476
511145,b0023,b3704,748
511145,b0023,b3190,370
511145,b0023,b4557,200
511145,b0023,b2610,157
511145,b0023,b4147,568
511145,b0023,b2171,125
511145,b0023,b3321,692
511145,b0023,b2608,459
511145,b0023,b0632,292
511145,b0023,b1089,703
511145,b0023,b3310,282
511145,b0023,b2316,176
511145,b0023,b0063,374
511145,b0023,b3164,130
511145,b0023,b0194,201
511145,b0023,b3169,137
511145,b0023,b3637,786
